filename,file_extension,title,date,document_type,people_mentioned,modules,has_crf,has_protocol,has_exemption,has_exclusion,password_protected,tags,tag_count,page_count,google_drive_link,folder,processed_date
125742_S116_M1_pp-cvv-usa-0387.pdf,PDF,"Pfizer-BioNTech COVID-19 Vaccine (COMIRNATY®) Storage, Handling, and Preparation Checklist",2021,protocol,,M1,False,True,False,False,False,"eua-authorization, thermal-shipping-container, vaccine-indications, covid-19-vaccine, regulatory-compliance, dry-ice, safety-information, comirnaty, adverse-events, storage-handling-preparation, Protocol, fact-sheets, pfizer-biontech, clinical-trial, united-states, prescribing-information, fda-approval, vaccine-administration",18,4,https://drive.google.com/file/d/1zqoSyoaHTj68BNiyujuEBkefoLly3UDd/view?usp=drivesdk,pd-production-080123,2025-08-11 23:48:31
125742_S117_M1_lab-1451-10-0.pdf,PDF,"Vaccine Information Fact Sheet for Recipients and Caregivers about COMIRNATY (COVID-19 Vaccine, mRNA) and Pfizer-BioNTech COVID-19 Vaccine",2021-09-22,fact sheet,,M1,False,False,False,False,False,"pharmaceutical manufacturing, mrna vaccine, covid-19 vaccine, immunocompromised individuals, booster dose, vaccine efficacy, vaccine distribution, adverse event reporting, emergency use authorization, regulatory compliance, vaccine information, vaccine safety, vaccine administration, united states, medical terminology, fda approval, clinical trials",17,8,https://drive.google.com/file/d/1TZJfslOV2ojpoXxjKdwxvDpurD05z1Oe/view?usp=drivesdk,pd-production-080123,2025-08-11 23:48:34
125742_S116_M1_lab-1457-14-0.pdf,PDF,Fact Sheet for Healthcare Providers Administering Pfizer-BioNTech COVID-19 Vaccine,2021-09-22,fact sheet,,M1,False,False,False,False,False,"reporting-requirements, clinical-trials, regulatory-compliance, booster-dose, healthcare-providers, immunocompromised, safety-data, comirnaty, vaccine, dosing-regimen, vaccine-administration, pfizer-biontech, adverse-events, covid-19, fda-approval, immunization, emergency-use-authorization",17,48,https://drive.google.com/file/d/1p3aZyWj9-1APx8DgUV1kV8rJkI4TSDlt/view?usp=drivesdk,pd-production-080123,2025-08-11 23:48:40
125742_S117_M1_lab-1457-14-0.pdf,PDF,Fact Sheet for Healthcare Providers Administering Pfizer-BioNTech COVID-19 Vaccine,2021-09-22,fact sheet,,M1,False,False,False,False,False,"clinical-trials, regulatory-compliance, booster-dose, healthcare-providers, immunocompromised, safety-data, vaccination-program, comirnaty, vaccine, sars-cov-2, pfizer-biontech, adverse-events, primary-series, covid-19, fda-approval, immunization, emergency-use-authorization",17,48,https://drive.google.com/file/d/1P-UGEM758rirvdyKthV9ulMMhZw-o8jp/view?usp=drivesdk,pd-production-080123,2025-08-11 23:48:45
125742_S118_M1_pp-cvv-usa-0426.pdf,PDF,"COMIRNATY® (COVID-19 Vaccine, mRNA) IVR & Live Operator Script",2022-04-26,script,,M1,False,False,False,False,False,"high-risk-populations, covid-19 vaccine, fda-approved, regulatory-compliance, booster-dose, safety-information, vaccination-series, comirnaty, clinical-trial-data, dosing-regimen, indication-and-use, adverse-event-monitoring, pfizer-biontech, geographic-distribution, customer-service-script, immunocompromised, emergency-use-authorization",17,8,https://drive.google.com/file/d/1m3fLV2_F-FmBpaB-fN0dqunTDSYMEeKv/view?usp=drivesdk,pd-production-080123,2025-08-11 23:48:49
125742_S123_M1_2253.pdf,PDF,Pfizer COVID-19 Vaccine Clinical Trial Submission,2021-09-28,Regulatory Submission,Donna Boyce,M1,False,False,False,False,False,"CBER Submission, Pharmaceutical Operations, FDA Regulatory Submission, Adverse Event Reporting, Vaccine Trials Phase, Vaccine Safety Data, Pharmaceutical Departments, Regulatory Compliance, Pfizer Clinical Trial, Vaccine Identification, Vaccine Geographic Distribution, Vaccine Efficacy Data, Vaccine Data Types, COVID-19 Vaccine, Vaccine Development, Regulatory Approval Process, Vaccine Submission Timeline",17,2,https://drive.google.com/file/d/1PmSzeIAj_cFbfh4ACatnxvfX6--frors/view?usp=drivesdk,pd-production-080123,2025-08-11 23:48:53
125742_S117_M1_pp-cvv-usa-0422.pdf,PDF,Pfizer COVID-19 Vaccine Labeling,2022-04,report,,M1,False,False,False,False,False,"approval, covid-19 vaccine, fda, compliance, pharmaceutical, submission, labeling, quality, pfizer, efficacy, safety, adverse events, united states, data, responsive design, clinical trials, regulatory",17,16,https://drive.google.com/file/d/1ea2-mrJYG6jl4uoguMMlwL6ZAnlDfl2e/view?usp=drivesdk,pd-production-080123,2025-08-11 23:48:57
125742_S118_M1_lab-1451-10-0.pdf,PDF,"Vaccine Information Fact Sheet for Recipients and Caregivers about COMIRNATY (COVID-19 Vaccine, mRNA) and Pfizer-BioNTech COVID-19 Vaccine",2021-09-22,fact sheet,,M1,False,False,False,False,False,"mrna vaccine, covid-19 vaccine, immunocompromised individuals, booster dose, safety information, public health, vaccine distribution, patient education, emergency use authorization, regulatory compliance, pharmaceutical manufacturing, adverse event reporting, united states, efficacy data, medical terminology, fda approval, clinical trials",17,8,https://drive.google.com/file/d/1jn3yoLs3IpzRyOsnJ0WTMLwLBrsLXsmi/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:00
125742_S118_M1_2253.pdf,PDF,Pfizer COVID-19 Vaccine Clinical Trial Submission,2021-09-26,report,Donna Boyce,M1,False,False,False,False,False,"data-compliance, mrna-technology, cber, immunogenicity, us-locations, pharmaceutical-industry, phase-3-study, regulatory-approval, safety-data, adverse-events, efficacy-data, pfizer-covid-19-vaccine, fda-submission, vaccine-development, clinical-trial, digital-signature, pandemic-response",17,2,https://drive.google.com/file/d/1fsp-wsmp4VbQKsdO4yH8KNcsxsKzvDb2/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:04
125742_S118_M1_lab-1448-1-0.pdf,PDF,"HIGHLIGHTS OF PRESCRIBING INFORMATION for COMIRNATY (COVID-19 Vaccine, mRNA)",2021-08,prescribing information,,M1,False,False,False,False,False,"dosage and administration, mrna vaccine, covid-19 vaccine, regulatory approval, fda, patient counseling, pharmaceutical product, adverse reactions, warnings and precautions, comirnaty, intramuscular injection, safety data, adverse events, immunization, efficacy data, prescribing information, clinical trials",17,20,https://drive.google.com/file/d/16Y-mkb1YO18hlXLotpGKqmUS9tgvli4F/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:08
125742_S118_M1_lab-1457-14-0.pdf,PDF,Fact Sheet for Healthcare Providers Administering Pfizer-BioNTech COVID-19 Vaccine,2021-09-22,fact sheet,,M1,False,False,False,False,False,"occupational-exposure, clinical-trials, regulatory-compliance, healthcare-providers, age-groups, safety-data, comirnaty, vaccine, dosage-information, booster-doses, pfizer-biontech, adverse-events, immunocompromised-individuals, covid-19, fda-approval, immunization, emergency-use-authorization",17,48,https://drive.google.com/file/d/1Ly9SrFRygH4MXFDiU5qXKJq6vcPC5YA1/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:14
125742_S123_M1_lab-1451-10-0.pdf,PDF,"Vaccine Information Fact Sheet for Recipients and Caregivers about COMIRNATY (COVID-19 Vaccine, mRNA) and Pfizer-BioNTech COVID-19 Vaccine",2021-09-22,fact sheet,,M1,False,False,False,False,False,"mrna vaccine, covid-19 vaccine, immunocompromised individuals, booster dose, vaccine efficacy, pharmaceutical development, vaccine distribution, vaccine formulation, emergency use authorization, regulatory compliance, vaccine administration, vaccine information, vaccine safety, united states, adverse events, fda approval, clinical trials",17,8,https://drive.google.com/file/d/183E0mkmQCRpRiEGlotSaFZim_xIueMEZ/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:17
125742_S125_M1_lab-1448-1-0.pdf,PDF,"HIGHLIGHTS OF PRESCRIBING INFORMATION FOR COMIRNATY (COVID-19 VACCINE, mRNA)",2021-08,prescribing information,,M1,False,False,False,False,False,"dosage and administration, mrna vaccine, covid-19 vaccine, regulatory approval, fda, vaccine schedule, adverse reactions, contraindications, warnings and precautions, comirnaty, safety data, intramuscular injection, immunization, postmarketing experience, efficacy data, prescribing information, clinical trials",17,20,https://drive.google.com/file/d/1wVJ3GlpCJ_Y7wT1ZameCLmG-qfmAhyFU/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:21
125742_S123_M1_pp-cvv-usa-0430.pdf,PDF,Pfizer Labeling for COVID-19 Vaccine,2021,report,,M1,False,False,False,False,False,"Vaccine Development, Vaccine Approval, Clinical Trials, FDA-CBER-2021-5683, Pharmaceutical Industry, Medical Informatics, Regulatory Submission, Efficacy Data, Adverse Events, Pfizer COVID-19 Vaccine, Responsive Design, Compliance, Quality Assurance, United States, Regulatory Affairs, Safety Data, Vaccine Labeling",17,18,https://drive.google.com/file/d/1TO-LwvoyKrUB95ReXsld03_usn9z9vEN/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:26
125742_S125_M1_2253.pdf,PDF,Pfizer Clinical Trial Submission to FDA,2021-10-01,Regulatory Submission,Donna Boyce,M1,False,False,False,False,False,"Data Integrity, College ville Facility, Adverse Event Reporting, Vaccine Identifier, Efficacy Data, Submissions and Operations Support, CBER Regulatory Filing, Regulatory Compliance, Pfizer Clinical Trial, Pharmaceutical Submissions, Biologics License Application, FDA Submission, Regulatory Affairs, Clinical Trial Phase, Safety Data, Geographic Location, Vaccine Development",17,2,https://drive.google.com/file/d/1BhxQ15M5vv36wMEiuMr5DEXoVwt-ZAq7/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:29
125742_S125_M1_lab-1451-10-0.pdf,PDF,"Vaccine Information Fact Sheet for Recipients and Caregivers about COMIRNATY (COVID-19 Vaccine, mRNA) and Pfizer-BioNTech COVID-19 Vaccine",2021-09-22,fact sheet,,M1,False,False,False,False,False,"mrna vaccine, covid-19 vaccine, immunocompromised individuals, booster dose, vaccine distribution, pharmaceutical development, vaccine formulation, vaccine reporting, public health, vaccine effectiveness, emergency use authorization, regulatory compliance, vaccine information, vaccine safety, vaccine administration, fda approval, clinical trials",17,8,https://drive.google.com/file/d/1u6vgzFnKmTRLvNFPA65VlcIOBuk7sczB/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:32
125742_S123_M1_lab-1457-14-0.pdf,PDF,Fact Sheet for Healthcare Providers Administering Pfizer-BioNTech COVID-19 Vaccine,2021-09-22,fact sheet,,M1,False,False,False,False,False,"occupational-exposure, clinical-trials, regulatory-compliance, healthcare-providers, age-groups, safety-data, vaccine, dosage-information, booster-doses, pfizer-biontech, adverse-events, fact-sheet, immunocompromised-individuals, covid-19, fda-approval, immunization, emergency-use-authorization",17,48,https://drive.google.com/file/d/1bR2XlgCGB2CDEZOFvjyo93GK3VZ0Bf_T/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:38
125742_S123_M1_lab-1448-1-0.pdf,PDF,"HIGHLIGHTS OF PRESCRIBING INFORMATION FOR COMIRNATY (COVID-19 VACCINE, mRNA)",2021-08,report,,M1,False,False,False,False,False,"dosage and administration, pharmaceutical, prescribing information, adverse reactions, COMIRNATY, clinical trial, SARS-CoV-2, intramuscular injection, COVID-19, vaccine, myocarditis, FDA approval, safety, efficacy, pericarditis, immunization, regulatory",17,20,https://drive.google.com/file/d/1X5gNb35Ycx-TNQeAylUwpCfeXTzOkTxb/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:41
125742_S125_M1_lab-1457-14-0.pdf,PDF,Fact Sheet for Healthcare Providers Administering Pfizer-BioNTech COVID-19 Vaccine,2021-09-22,fact sheet,,M1,False,False,False,False,False,"medical-product-information, clinical-trials, pharmaceutical-industry, regulatory-compliance, healthcare-providers, safety-data, vaccine, booster-doses, pfizer-biontech, adverse-events, dosing-schedule, immunocompromised-patients, covid-19, fda-approval, immunization, united-states, emergency-use-authorization",17,48,https://drive.google.com/file/d/1agyVXZNKPBW15zvlN_IibvBpfCGVw-i9/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:47
125742_S125_M1_pp-cvv-usa-0424.pdf,PDF,Comirnaty BLA Paid Search (SEM) Recommendation - Consumer Facing,2021-09-30,recommendation,,M1,False,False,False,False,False,"consumer-facing, covid-19 vaccine, side effects, fda, compliance, technical, comirnaty, pfizer, biontech, paid search, safety, clinical trials, united states, data, search engine marketing, adverse events, regulatory",17,4,https://drive.google.com/file/d/1ofbqLbILP0spCnOxlfQ3eN7d3QYcGW0p/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:50
125742_S126_M1_lab-1448-1-0.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08,Prescribing Information,,M1,False,False,False,False,False,"Immunization, Syncope, mRNA Vaccine, Clinical Trials, Immunocompetence, Warnings and Precautions, COMIRNATY, Dosage and Administration, FDA Approval, Pharmaceutical, Adverse Reactions, Myocarditis, Regulatory Compliance, Pericarditis, Prescribing Information, COVID-19 Vaccine, Intramuscular Injection",17,20,https://drive.google.com/file/d/1t3Mk7KRGcYgJyPCtBjhenCS72Co5Mpo-/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:55
125742_S126_M1_2253.pdf,PDF,Pfizer COVID-19 Vaccine Submission to FDA,2021-10-01,Regulatory Submission,Donna Boyce,M1,False,False,False,False,False,"Clinical Trials, Regulatory Operations, Vaccine Trials, Vaccine Monitoring, Pharmaceutical Compliance, COVID-19 Vaccine, Efficacy Data, Vaccine Logistics, Adverse Events, Vaccine Identification, Vaccine Deployment, Vaccine Distribution, FDA Submission, Safety Data, Regulatory Approval, Vaccine Development, Pfizer",17,2,https://drive.google.com/file/d/16W9_eQ9tThwp4WPAPB4rjjZ1c-YtBCI3/view?usp=drivesdk,pd-production-080123,2025-08-11 23:49:59
125742_S126_M1_lab-1457-14-0.pdf,PDF,Fact Sheet for Healthcare Providers Administering Pfizer-BioNTech COVID-19 Vaccine,2021-09-22,fact sheet,,M1,False,False,False,False,False,"reporting-requirements, eua, clinical-trials, fda, dosage, booster-dose, healthcare-providers, age-groups, immunocompromised, vaccine, efficacy, pfizer-biontech, adverse-events, safety, covid-19, immunization, regulatory",17,48,https://drive.google.com/file/d/1_yACvZ8CQSAdQIsZ0FDEddBOv8k2ay6m/view?usp=drivesdk,pd-production-080123,2025-08-11 23:50:04
125742_S126_M1_lab-1451-10-0.pdf,PDF,"Vaccine Information Fact Sheet for Recipients and Caregivers about COMIRNATY (COVID-19 Vaccine, mRNA) and Pfizer-BioNTech COVID-19 Vaccine",2021-09-22,fact sheet,,M1,False,False,False,False,False,"mrna vaccine, covid-19 vaccine, immunocompromised individuals, booster dose, vaccine distribution, public health, emergency use authorization, comirnaty, regulatory compliance, safety and efficacy, pfizer-biontech, vaccine information, united states, pharmaceutical industry, adverse events, fda approval, clinical trials",17,8,https://drive.google.com/file/d/1rRz2D4s43pg_6ySkWwuv1ak8HCZubCno/view?usp=drivesdk,pd-production-080123,2025-08-11 23:50:08
125742_S129_M1_2253.pdf,PDF,Pfizer COVID-19 Vaccine Clinical Trial Submission,2021-12-06,Regulatory Submission,Donna Boyce,M1,False,False,False,False,False,"Operations Support, Regulatory Timeline, Data Integrity, Clinical Trial Protocols, Geographic Distribution, Pharmaceutical Compliance, COVID-19 Vaccine, Efficacy Data, CBER, Adverse Events, Pfizer Clinical Trial, Vaccine Identification, FDA Submission, PPLS Submissions, Safety Data, Regulatory Approval, Phase 3 Study",17,2,https://drive.google.com/file/d/1BfU7JqlkT-d4SGIuRj6f-xbzTjeLemNp/view?usp=drivesdk,pd-production-080123,2025-08-11 23:50:12
125742_S129_M1_lab-1457-14-0.pdf,PDF,Fact Sheet for Healthcare Providers Administering Pfizer-BioNTech COVID-19 Vaccine,2021-09-22,fact sheet,,M1,False,False,False,False,False,"reporting, eua, clinical-trials, fda, booster-dose, healthcare-providers, age-groups, immunocompromised, comirnaty, adverse-events, vaccine, efficacy, pfizer-biontech, safety, covid-19, immunization, regulatory",17,48,https://drive.google.com/file/d/1JB2d8-S-KsA5v2hMSdp-gSCaz7fJDcoF/view?usp=drivesdk,pd-production-080123,2025-08-11 23:50:18
125742_S129_M1_lab-1451-10-0.pdf,PDF,"Vaccine Information Fact Sheet for Recipients and Caregivers about COMIRNATY (COVID-19 Vaccine, mRNA) and Pfizer-BioNTech COVID-19 Vaccine",2021-09-22,fact sheet,,M1,False,False,False,False,False,"mrna vaccine, covid-19 vaccine, vaccine efficacy, immunocompromised individuals, booster dose, vaccine distribution, vaccine formulation, public health, patient education, emergency use authorization, regulatory compliance, vaccine safety, pharmaceutical manufacturing, vaccine administration, vaccine information, fda approval, clinical trials",17,8,https://drive.google.com/file/d/1A5WjLC1ptCnYXAw3LoQYalF3fQPU8y4h/view?usp=drivesdk,pd-production-080123,2025-08-11 23:50:21
125742_S12_M1_cover.pdf,PDF,Response to FDA 13July2021 Information Request Regarding Preservative Exception or Alternative Submittal,2021-07-15,letter,"Marion Gruber, Ph.D., Elisa Harkins, Ramachandra S. Naik, Ph.D., Captain Michael Smith, Ph.D., Laura Gottschalk, Ph.D.",M1,False,False,False,False,False,"BLA 125742, COVID-19 mRNA vaccine, FOIA document, Center for Biologics Evaluation and Research, vaccine efficacy, BioNTech, preservative exception, multiple-dose vial, vaccine development, 21 CFR 610.15(a), Pfizer Inc., global product development, vaccine safety, FDA information request, regulatory affairs, BNT162/PF-07302048, pharmaceutical/clinical trial",17,2,https://drive.google.com/file/d/1iarMV7IpQHTISXaNFMliKRUitqnMllEB/view?usp=drivesdk,pd-production-080123,2025-08-11 23:50:26
125742_S129_M1_pp-cvv-usa-0442.pdf,PDF,Pfizer COVID-19 Vaccine Labeling Documents,2021,report,,M1,False,False,False,False,False,"Adverse events, Vaccine efficacy, Vaccine distribution, FOIA, Labeling, Vaccine safety, FDA, COVID-19 vaccine, CBER, Compliance, Quality assurance, United States, Pharmaceutical industry, Clinical trials, Regulatory approval, Vaccine development, Pfizer",17,4,https://drive.google.com/file/d/1QhD9TGEkxPOWtf0gRTJEUTppJVa8ShxR/view?usp=drivesdk,pd-production-080123,2025-08-11 23:50:29
