Source_File,Study_OID,Study_Name,Study_Description,Protocol_Name,Define_MetadataVersion_OID,Define_MetadataVersion_Name,Define_Version,Standard_Name,Standard_Version,Dataset_OID,Dataset_Name,Dataset_SAS_Name,Dataset_Description,Dataset_Purpose,Dataset_Structure,Dataset_Class,Dataset_Source,Variable_OID,Variable_Name,Variable_Label,Variable_Data_Type,Variable_Length,Variable_SAS_Field_Name,Variable_Origin,Variable_Roles,Variable_Mandatory,Variable_Key_Sequence,Variable_Method_OID,Variable_WhereClause_OID,CodeList_OID,CodeList_Name,CodeList_Data_Type,CodeList_Coded_Values
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.CPBP28FL,CPBP28FL,Prime to Boost or Prime +28 D. Comp. Set,text,1,CPBP28FL,,,True,,,,CL.NY,No Yes Response,text,"N: No;
Y: Yes"
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.CPBP28FN,CPBP28FN,Pri. to Bo. or Pri. +28 D. Comp. Set (N),integer,8,CPBP28FN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.CB7FL,CB7FL,Boost + 7 Days Completers Set,text,1,CB7FL,,,True,,,,CL.NY,No Yes Response,text,"N: No;
Y: Yes"
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.CB7FN,CB7FN,Boost + 7 Days Completers Set (N),integer,8,CB7FN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.CB28FL,CB28FL,Boost + 28 Days Completers Set,text,1,CB28FL,,,True,,,,CL.NY,No Yes Response,text,"N: No;
Y: Yes"
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.CB28FN,CB28FN,Boost + 28 Days Completers Set (N),integer,8,CB28FN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.CPB28FL,CPB28FL,Prime or Boost + 28 Days Completers Set,text,1,CPB28FL,,,True,,,,CL.NY,No Yes Response,text,"N: No;
Y: Yes"
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.CPB28FN,CPB28FN,Prime or Boost + 28 Days Comp. Set (N),integer,8,CPB28FN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.COMPLFL,COMPLFL,Completers Population Flag,text,1,COMPLFL,,,True,,,,CL.NY,No Yes Response,text,"N: No;
Y: Yes"
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.COMPLFN,COMPLFN,Completers Population Flag (N),integer,8,COMPLFN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.TRTSDT,TRTSDT,Date of First Exposure to Treatment,float,8,TRTSDT,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.TRTSTM,TRTSTM,Time of First Exposure to Treatment,float,8,TRTSTM,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.TRTSDTM,TRTSDTM,Datetime of First Exposure to Treatment,float,10,TRTSDTM,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.TRTEDT,TRTEDT,Date of Last Exposure to Treatment,float,8,TRTEDT,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.TRTETM,TRTETM,Time of Last Exposure to Treatment,float,8,TRTETM,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.TRTEDTM,TRTEDTM,Datetime of Last Exposure to Treatment,integer,8,TRTEDTM,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.ALLOCDT,ALLOCDT,Date of Allocation,integer,8,ALLOCDT,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.ALLOCTM,ALLOCTM,Time of Allocation,integer,8,ALLOCTM,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.ALLOCDTM,ALLOCDTM,Datetime of Allocation,integer,8,ALLOCDTM,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.SRCDOM,SRCDOM,Source Data,text,2,SRCDOM,,,True,,MT.ADVS.SRCDOM,,CL.ADVSSRCDOM,ADVSSource Data,text,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.SRCVAR,SRCVAR,Source Variable,text,7,SRCVAR,,,True,,,,CL.ADVSSRCVAR,ADVSSource Variable,text,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADVS,ADVS,ADVS,Vital Signs Analysis Dataset,,,,,IT.ADVS.SRCSEQ,SRCSEQ,Source Sequence Number,integer,8,SRCSEQ,,,True,,MT.ADVS.SRCSEQ,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.STUDYID,STUDYID,Study Identifier,text,9,STUDYID,,,True,1,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.USUBJID,USUBJID,Unique Subject Identifier,text,21,USUBJID,,,True,2,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.SUBJID,SUBJID,Subject Identifier for the Study,text,5,SUBJID,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.SUBJIDN,SUBJIDN,Subject Identifier for the Study (N),integer,8,SUBJIDN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.COHORT,COHORT,Cohort,text,8,COHORT,,,True,,,,CL.ADSL.COHORT,Cohort,text,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.COHORTN,COHORTN,Cohort (N),integer,8,COHORTN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.GROUP,GROUP,Group,text,12,GROUP,,,True,,,,CL.ADSL.GROUP,Group,text,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.GROUPN,GROUPN,Group (N),integer,8,GROUPN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.TRTP,TRTP,Planned Treatment,text,5,TRTP,,,True,,,,CL.TRTP,Planned Treatment,text,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.TRTPN,TRTPN,Planned Treatment (N),integer,8,TRTPN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.TRTA,TRTA,Actual Treatment,text,5,TRTA,,,True,,,,CL.TRTA,Actual Treatment,text,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.TRTAN,TRTAN,Actual Treatment (N),integer,8,TRTAN,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AESEQ,AESEQ,Sequence Number,integer,8,AESEQ,,,True,5,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEGRPID,AEGRPID,Group ID,text,1,AEGRPID,,,False,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AESPID,AESPID,Sponsor-Defined Identifier,text,2,AESPID,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AETERM,AETERM,Reported Term for the Adverse Event,text,145,AETERM,,,True,,,,,,,
FDA-CBER-2021-5683-1205683-1205788_27034_S1_M5_bnt162-01-A-define.xml,BNT162-01.ADaM-IG.1.1,BNT162-01,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of Four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",BNT162-01 ADaM,MDV.BNT162-01.ADaM-IG.1.1,Study BNT162-01 Data Definitions,2.0.0,ADaM-IG,1.1,IG.ADAE,ADAE,ADAE,Adverse Events Analysis Dataset,,,,,IT.ADAE.AEMODIFY,AEMODIFY,Modified Reported Term,text,32,AEMODIFY,,,False,,,,,,,
